color,director_name,duration,director_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,budget,title_year,imdb_score,movie_facebook_likes
Color,Etan Cohen,107,164,90353764,Comedy,Get Hard ,85629,12556,40000000,2015,6,14000
Color,Francis Ford Coppola,155,0,82522790,Fantasy,Bram Stoker's Dracula ,143835,42220,40000000,1992,7.5,14000
Color,Nora Ephron,123,0,94125426,Biography,Julie & Julia ,79264,13321,40000000,2009,7,13000
Color,Brian Helgeland,128,241,95001343,Biography,42 ,66511,16911,40000000,2013,7.5,28000
Color,Anthony Minghella,139,333,81292135,Crime,The Talented Mr. Ripley ,137891,36810,40000000,1999,7.3,0
Color,Bobby Farrelly,109,101,86208010,Comedy,Dumb and Dumber To ,97045,16179,35000000,2014,5.7,55000
Color,Frank Marshall,120,155,81593527,Adventure,Eight Below ,48806,24300,40000000,2006,7.3,11000
Color,Nancy Meyers,121,278,75274748,Comedy,The Intern ,130661,36010,35000000,2015,7.2,54000
Color,Tim Story,102,167,90835030,Action,Ride Along 2 ,28621,5178,40000000,2016,5.9,0
Color,Michael Mann,117,0,72455275,Action,The Last of the Mohicans ,113068,2144,40000000,1992,7.8,0
Color,Taylor Hackford,178,138,75305995,Biography,Ray ,110394,5074,40000000,2004,7.7,0
 Black and White,Frank Miller,147,436,74098862,Crime,Sin City ,656640,3924,40000000,2005,8.1,13000
Color,Pete Travis,90,38,72266306,Crime,Vantage Point ,127528,6775,40000000,2008,6.6,0
Color,John Hamburg,105,29,71347010,Comedy,"I Love You, Man ",166194,28928,40000000,2009,7.1,0
Color,Bobby Farrelly,114,101,70836296,Comedy,Shallow Hal ,109445,2842,40000000,2001,5.9,0
 Black and White,Oliver Stone,206,0,70405498,Drama,JFK ,113472,698,40000000,1991,8,0
Color,John Whitesell,99,14,70163652,Comedy,Big Momma's House 2 ,31968,19334,40000000,2006,4.6,663
Color,Gore Verbinski,123,563,66808615,Adventure,The Mexican ,87351,43917,34000000,2001,6.1,2000
Color,Angelina Jolie Pitt,137,11000,115603980,Biography,Unbroken ,103589,2938,65000000,2014,7.2,35000
Color,Burr Steers,102,23,64149837,Comedy,17 Again ,146899,7009,20000000,2009,6.4,0
Color,Nick Cassavetes,109,415,83906114,Comedy,The Other Woman ,104481,2357,40000000,2014,6,16000
Color,David R. Ellis,82,160,66466372,Horror,The Final Destination ,75345,303717,40000000,2009,5.2,0
Color,Steven Spielberg,142,14000,72306065,Drama,Bridge of Spies ,178118,16944,40000000,2015,7.6,55000
Color,John Moore,106,212,59068786,Action,Behind Enemy Lines ,86902,2544,40000000,2001,6.4,0
Color,Peter Chelsom,106,23,57887882,Comedy,Shall We Dance ,35508,2325,50000000,2004,6.1,0
Color,Joe Dante,108,287,53955614,Action,Small Soldiers ,77415,8610,40000000,1998,6.1,0
Color,Mark A.Z. Dippé,98,20,54967359,Action,Spawn ,52805,7039,40000000,1997,5.2,0
Color,Kevin Reynolds,131,58,54228104,Action,The Count of Monte Cristo ,104991,17152,35000000,2002,7.7,0
Color,Brad Furman,118,65,57981889,Crime,The Lincoln Lawyer ,173848,13943,40000000,2011,7.3,25000
Color,Jaume Collet-Serra,113,174,61094903,Action,Unknown ,210542,17152,30000000,2011,6.9,29000
Color,Christopher Nolan,130,22000,53082743,Drama,The Prestige ,844052,63986,40000000,2006,8.5,49000
Color,Sean Anders,116,51,54414716,Comedy,Horrible Bosses 2 ,114294,30571,42000000,2014,6.3,12000
Color,Cal Brunker,89,7,57011847,Adventure,Escape from Planet Earth ,20615,3361,40000000,2013,5.9,0
Color,Mel Gibson,139,0,50859889,Action,Apocalypto ,236000,848,40000000,2006,7.8,14000
Color,John Glen,130,46,51185897,Action,The Living Daylights ,69457,1233,30000000,1987,6.7,0
Color,Nimród Antal,107,190,52000688,Action,Predators ,171418,4243,40000000,2010,6.4,17000
Color,Ivan Reitman,116,425,49851591,Comedy,Legal Eagles ,7900,2179,40000000,1986,5.9,263
Color,David Koepp,96,192,47781388,Mystery,Secret Window ,147504,41293,40000000,2004,6.6,0
Color,Alejandro Agresti,99,18,52320979,Drama,The Lake House ,114321,18693,40000000,2006,6.8,0
 Black and White,Iain Softley,104,34,47806295,Horror,The Skeleton Key ,87447,1274,43000000,2005,6.5,0
Color,Peter Hedges,105,54,51853450,Comedy,The Odd Life of Timothy Green ,37398,9069,25000000,2012,6.6,11000
Color,Paul Weiland,101,10,46012734,Comedy,Made of Honor ,54421,4298,40000000,2008,5.8,3000
Color,Clint Eastwood,134,16000,47034272,Biography,Jersey Boys ,25465,2281,40000000,2014,6.9,16000
Color,Francis Ford Coppola,135,0,45856732,Crime,The Rainmaker ,46221,16762,40000000,1997,7.1,0
Color,Mathieu Kassovitz,98,326,59588068,Horror,Gothika ,89557,22318,40000000,2003,5.8,0
Color,Steven Spielberg,155,14000,44175394,Drama,Amistad ,56509,37570,36000000,1997,7.2,0
Color,John McTiernan,106,323,45500797,Adventure,Medicine Man ,17443,519,40000000,1992,6,694
Color,Colin Strause,102,25,41797066,Action,Aliens vs. Predator: Requiem ,92789,4324,40000000,2007,4.7,0
Color,Donald Petrie,95,80,38087756,Comedy,Ri¢hie Ri¢h ,49612,4634,40000000,1994,5.2,0
Color,Joan Chen,103,643,37752931,Drama,Autumn in New York ,20201,26938,40000000,2000,5.5,0
Color,Greg Mottola,109,99,37371385,Adventure,Paul ,192462,390,40000000,2011,7,42000
Color,Anne Fletcher,95,98,37101011,Comedy,The Guilt Trip ,30394,1070,40000000,2012,5.8,0
Color,Wes Craven,111,0,38176892,Horror,Scream 4 ,104119,4486,40000000,2011,6.2,26000
Color,Joel Schumacher,123,541,36283504,Mystery,8MM ,104564,12970,40000000,1999,6.5,0
Color,Oliver Stone,140,0,35183792,Biography,The Doors ,68159,3044,38000000,1991,7.2,0
Color,Jake Kasdan,94,52,38543473,Comedy,Sex Tape ,84382,1488,40000000,2014,5.1,0
Color,Diane Keaton,94,0,36037909,Comedy,Hanging Up ,10132,1238,60000000,2000,4.7,390
Color,Steven Quale,92,77,42575718,Horror,Final Destination 5 ,83788,3074,40000000,2011,5.9,20000
Color,Kelly Makin,102,6,33864342,Comedy,Mickey Blue Eyes ,29968,2913,40000000,1999,5.8,445
Color,Mimi Leder,123,75,33508922,Drama,Pay It Forward ,95860,23920,40000000,2000,7.2,16000
Color,Bobby Farrelly,104,101,42071069,Comedy,Fever Pitch ,36223,1827,30000000,2005,6.2,0
Color,Steven Brill,102,65,32853640,Comedy,Drillbit Taylor ,50199,3239,40000000,2008,5.7,702
Color,Seth MacFarlane,136,3000,42615685,Comedy,A Million Ways to Die in the West ,136093,28927,40000000,2014,6.1,24000
Color,Russell Mulcahy,93,85,32055248,Action,The Shadow ,18723,2711,25000000,1994,6,0
Color,Stephen Daldry,129,335,31836745,Adventure,Extremely Loud & Incredibly Close ,81298,15595,40000000,2011,6.9,39000
Color,Roger Michell,107,50,30993544,Comedy,Morning Glory ,58871,621,40000000,2010,6.5,0
Color,Jim Sheridan,117,260,30981850,Biography,Get Rich or Die Tryin' ,35834,3969,40000000,2005,5,0
Color,Christian Duguay,116,18,30199105,Action,The Art of War ,25346,3753,40000000,2000,5.7,470
Color,Chris Columbus,135,0,29077547,Drama,Rent ,41685,5917,40000000,2005,7,3000
Color,Chuck Russell,107,55,29374178,Crime,Bless the Child ,12093,4565,40000000,2000,5.1,394
Color,Sam Weisman,90,39,28535768,Comedy,The Out-of-Towners ,10446,1335,40000000,1999,5.3,279
Color,John Frankenheimer,99,287,27663982,Horror,The Island of Dr. Moreau ,26051,10469,40000000,1996,4.4,0
Color,Peter Hyams,104,0,27053815,Action,The Musketeer ,12856,2888,40000000,2001,4.7,299
Color,Justin Chadwick,115,56,26814957,Biography,The Other Boleyn Girl ,84357,77823,35000000,2008,6.7,0
Color,Pat O'Connor,119,7,25178165,Drama,Sweet November ,70292,29484,40000000,2001,6.7,8000
Color,Stephen Hopkins,99,81,25117498,Horror,The Reaping ,37412,960,40000000,2007,5.7,0
Color,Martin Scorsese,112,17000,32645,Crime,Mean Streets ,67797,23737,500000,1973,7.4,0
Color,Penny Marshall,128,545,24332324,Comedy,Renaissance Man ,13830,3126,40000000,1994,6.1,680
Color,Olivier Megaton,112,118,36665854,Action,Colombiana ,76498,3432,40000000,2011,6.4,15000
Color,Frederik Du Chau,86,7,22717758,Adventure,The Magic Sword: Quest for Camelot ,11156,14275,40000000,1998,6.2,0
Color,Michael Caton-Jones,108,105,22433915,Crime,City by the Sea ,21319,34377,60000000,2002,6.2,416
 Black and White,Irwin Winkler,128,34,22326247,Drama,At First Sight ,11232,3821,60000000,1999,5.9,0
Color,Joseph Kahn,84,33,21176322,Action,Torque ,23747,5039,40000000,2004,4,0
Color,Harold Becker,111,17,20300000,Drama,City Hall ,16741,17877,40000000,1996,6.2,309
Color,Paul Verhoeven,131,719,20302961,Drama,Showgirls ,49874,18913,45000000,1995,4.6,0
Color,Sofia Coppola,123,0,15962471,Biography,Marie Antoinette ,79892,7243,40000000,2006,6.4,0
Color,Barbet Schroeder,101,58,14942422,Action,Kiss of Death ,14226,14008,40000000,1995,5.9,555
Color,Stephen Kay,102,19,14967182,Action,Get Carter ,27305,14463,40000000,2000,5.1,604
Color,J.A. Bayona,114,171,18996755,Drama,The Impossible ,145270,7099,45000000,2012,7.6,54000
Color,Elaine May,107,124,14375181,Action,Ishtar ,8692,3374,51000000,1987,4.2,754
Color,Wes Anderson,87,0,20999103,Adventure,Fantastic Mr. Fox ,139114,24770,40000000,2009,7.8,15000
Color,Stephen Herek,103,65,14448589,Comedy,Life or Something Like It ,19364,12566,40000000,2002,5.8,835
Color,John Carpenter,99,0,14358033,Comedy,Memoirs of an Invisible Man ,17365,2125,40000000,1992,5.9,630
 Black and White,Jean-Pierre Jeunet,122,0,33201661,Comedy,Amélie ,534262,809,77000000,2001,8.4,39000
Color,Dennie Gordon,91,29,14018364,Comedy,New York Minute ,17722,3974,30000000,2004,4.8,849
Color,Charles Shyer,103,14,13395939,Comedy,Alfie ,43442,3639,60000000,2004,6.2,0
Color,Ken Kwapis,107,42,20113965,Biography,Big Miracle ,15231,1702,40000000,2012,6.5,0
Color,Ulu Grosbard,106,22,13376506,Drama,The Deep End of the Ocean ,10413,4327,40000000,1999,6.3,579
Color,William Malone,101,37,13208023,Crime,Feardotcom ,17309,4262,42000000,2002,3.3,612
Color,Paul Weitz,109,80,13838130,Action,Cirque du Freak: The Vampire's Assistant ,35990,20503,40000000,2009,5.9,0
Color,Paul McGuigan,110,118,5773519,Drama,Victor Frankenstein ,28618,12876,40000000,2015,6,11000
Color,Danny DeVito,89,0,9652000,Comedy,Duplex ,46205,3096,40000000,2003,5.8,0
Color,Jerry Jameson,119,5,7000000,Action,Raise the Titanic ,2933,1883,36000000,1980,4.7,328
Color,Mic Rodgers,83,7,10431220,Action,Universal Soldier: The Return ,24216,4024,24000000,1999,4.1,401
Color,Christian Alvart,108,22,10326062,Action,Pandorum ,121432,14127,33000000,2009,6.8,10000
Color,Gary Fleder,102,39,6114237,Drama,Impostor ,19986,2664,40000000,2001,6.2,892
Color,Christian Duguay,93,18,4835968,Action,Extreme Ops ,4821,4123,40000000,2002,4.5,158
Color,Jean-Marie Poiré,84,8,4777007,Comedy,Just Visiting ,15130,1149,40000000,2001,5.8,565
Color,Danny Boyle,107,0,3675072,Adventure,Sunshine ,190132,11623,26000000,2007,7.3,15000
Color,Brian Robbins,91,48,18438149,Comedy,A Thousand Words ,30842,222,40000000,2012,5.9,0
Color,Marc F. Adler,94,0,511920,Adventure,Delgo ,2458,2449,40000000,2008,4.4,211
Color,Pierre Morel,115,180,10640645,Action,The Gunman ,28429,1686,40000000,2015,5.8,0
Color,Geoffrey Sax,93,13,652526,Action,Alex Rider: Operation Stormbreaker ,20201,15638,40000000,2006,5.1,823
Color,D.J. Caruso,105,154,80050171,Drama,Disturbia ,186982,2288,20000000,2007,6.9,0
Color,Iain Softley,107,34,7564000,Comedy,Hackers ,54650,13821,20000000,1995,6.2,12000
Color,Richard Shepard,101,47,876671,Adventure,The Hunting Party ,22010,504,25000000,2007,6.9,0
 Black and White,Joel Coen,111,0,2869369,Comedy,The Hudsucker Proxy ,65474,2612,30000000,1994,7.3,0
Color,Peter Ho-Sun Chan,113,31,128978,Action,The Warlords ,22897,6267,40000000,2007,7.1,0
Color,Sergey Bodrov,112,44,77231,Drama,Nomad: The Warrior ,3322,2115,25000000,2005,6,265
Color,Joon-ho Bong,126,584,4563029,Action,Snowpiercer ,181472,12286,39200000,2013,7,58000
Color,Alex Proyas,98,295,50693162,Action,The Crow ,136580,2630,23000000,1994,7.6,15000
Color,S.S. Rajamouli,159,50,6498000,Action,Baahubali: The Beginning ,62756,554,18026148,2015,8.4,21000
Color,Robert Schwentke,107,124,63411478,Drama,The Time Traveler's Wife ,114925,568,39000000,2009,7.1,13000
Color,Rob Cohen,106,357,144512310,Action,The Fast and the Furious ,272227,45327,38000000,2001,6.7,14000
 Black and White,Tim Burton,87,13000,35287788,Animation,Frankenweenie ,73886,4774,39000000,2012,7,25000
Color,Joss Whedon,119,0,25335935,Action,Serenity ,242599,2853,40000000,2005,8,14000
Color,Charles S. Dutton,110,534,5881504,Biography,Against the Ropes ,5917,2972,39000000,2004,5.3,177
Color,Richard Lester,125,44,60000000,Action,Superman III ,49934,2329,39000000,1983,4.9,0
Color,Peter Segal,113,88,29802761,Comedy,Grudge Match ,46480,36009,40000000,2013,6.4,12000
Color,John Woo,150,610,626809,Action,Red Cliff ,36894,2172,553632000,2008,7.4,0
Color,Andy Tennant,108,72,127214072,Comedy,Sweet Home Alabama ,83786,4251,38000000,2002,6.1,0
Color,Robert Luketic,96,126,88915214,Comedy,The Ugly Truth ,163665,22436,38000000,2009,6.5,9000
Color,Jonathan Lynn,93,36,30400000,Comedy,Sgt. Bilko ,17810,2176,39000000,1996,5.7,478
Color,Robert Rodriguez,100,0,85570368,Action,Spy Kids 2: Island of Lost Dreams ,44885,18291,38000000,2002,5.1,478
Color,David Carson,118,18,75668868,Action,Star Trek: Generations ,60504,6427,35000000,1994,6.6,0
Color,Kar-Wai Wong,122,0,6594136,Action,The Grandmaster ,24557,943,38600000,2013,6.5,13000
Color,Francis Lawrence,120,508,58700247,Drama,Water for Elephants ,95367,36062,38000000,2011,6.9,33000
 Black and White,Norman Jewison,146,278,50668906,Biography,The Hurricane ,76016,20516,38000000,1999,7.6,0
Color,Michael Apted,115,150,39177215,Crime,Enough ,30667,3770,38000000,2002,5.6,0
Color,David Mirkin,123,7,40334024,Comedy,Heartbreakers ,44168,2912,35000000,2001,6.2,989
Color,Andy Fickman,94,99,71038190,Action,Paul Blart: Mall Cop 2 ,23473,3552,30000000,2015,4.4,8000
Color,Luis Mandoki,102,43,24044532,Drama,Angel Eyes ,19686,1440,38000000,2001,5.6,689
Color,John Pasquin,98,11,22770864,Comedy,Joe Somebody ,8433,2765,38000000,2001,5.5,168
Color,Roman Polanski,133,2000,18653746,Mystery,The Ninth Gate ,137722,42344,38000000,1999,6.7,0
Color,Michael Apted,118,150,17305211,Crime,Extreme Measures ,14066,24547,38000000,1996,6.1,352
Color,Stephen Herek,105,65,16991902,Drama,Rock Star ,34592,1265,57000000,2001,6.2,0
Color,Lee Daniels,109,304,47536959,Drama,Precious ,86955,3277,10000000,2009,7.3,12000
Color,Ridley Scott,129,0,10300000,Adventure,White Squall ,17859,16237,38000000,1996,6.6,911
Color,John Carpenter,109,0,13782838,Horror,The Thing ,258078,1757,15000000,1982,8.2,23000
Color,David Twohy,127,123,41997790,Action,Riddick ,125305,17551,38000000,2013,6.4,39000
Color,Jeb Stuart,118,11,6482195,Crime,Switchback ,9740,74,37000000,1997,6.4,389
Color,Steve Miner,110,49,623374,Action,Texas Rangers ,4757,2120,38000000,2001,5.2,474
Color,Gil Kenan,90,27,7871693,Adventure,City of Ember ,52908,15494,55000000,2008,6.5,0
Color,Paul Thomas Anderson,144,0,16377274,Drama,The Master ,105144,427,32000000,2012,7.1,27000
 Black and White,Gary Fleder,130,39,9589875,Biography,The Express ,16673,5162,40000000,2008,7.3,0
Color,J Blakeson,112,5,34912982,Action,The 5th Wave ,55617,19974,38000000,2016,5.2,14000
Color,Ryan Coogler,133,0,109712885,Drama,Creed ,146708,15106,35000000,2015,7.7,70000
Color,Ben Affleck,150,0,92173235,Crime,The Town ,280228,14296,37000000,2010,7.6,29000
Color,Kirk Jones,110,52,41102171,Comedy,What to Expect When You're Expecting ,57266,13396,40000000,2012,5.7,14000
Color,Ethan Coen,96,1000,60338891,Comedy,Burn After Reading ,248468,36093,37000000,2008,7,0
Color,Jennifer Flackett,96,3,48006503,Adventure,Nim's Island ,28109,18178,37000000,2008,6,0
Color,Ron Howard,123,2000,26903709,Action,Rush ,312629,37206,38000000,2013,8.1,83000
Color,Paul Thomas Anderson,188,0,22450975,Drama,Magnolia ,241030,1906,37000000,1999,8,13000
Color,Kevin Smith,107,0,44867349,Action,Cop Out ,75347,14483,37000000,2010,5.6,0
Color,Christian Ditter,110,11,46813366,Comedy,How to Be Single ,39440,4882,38000000,2016,6.1,15000
Color,Charles Martin Smith,113,188,72279690,Drama,Dolphin Tale ,17948,14209,37000000,2011,6.9,0
Color,Catherine Hardwicke,122,308,191449475,Drama,Twilight ,348007,44060,37000000,2008,5.2,19000
Color,Nick Cassavetes,116,415,71026631,Crime,John Q ,98899,20970,36000000,2002,7,0
Color,Les Mayfield,93,10,68208190,Action,Blue Streak ,60572,2986,65000000,1999,6.3,0
Color,Rawson Marshall Thurber,118,43,150368971,Comedy,We're the Millers ,316671,3425,37000000,2013,7,35000
Color,Jonathan Mostow,93,84,50129186,Action,Breakdown ,38399,1874,36000000,1997,6.9,0
Color,Irvin Kershner,121,883,55500000,Action,Never Say Never Again ,48636,762,36000000,1983,6.2,0
Color,Steve Pink,101,38,50213619,Comedy,Hot Tub Time Machine ,139184,1272,36000000,2010,6.4,12000
Color,Charles Martin Smith,107,188,42019483,Drama,Dolphin Tale 2 ,6069,13904,36000000,2014,6.4,0
Color,John Frankenheimer,124,287,23360779,Action,Reindeer Games ,31113,10838,34000000,2000,5.7,852
Color,F. Gary Gray,109,473,26183197,Action,A Man Apart ,38348,16611,36000000,2003,6.1,0
Color,Cameron Crowe,105,488,20991497,Comedy,Aloha ,39778,44037,37000000,2015,5.4,11000
Color,Rob Reiner,130,0,13052741,Drama,Ghosts of Mississippi ,8531,3968,36000000,1996,6.7,591
Color,Scott Hicks,127,96,14378353,Drama,Snow Falling on Cedars ,12375,2393,36000000,1999,6.8,846
Color,Mikael Håfström,114,101,33037754,Drama,The Rite ,75864,19904,37000000,2011,6,23000
Color,Andrew Niccol,106,487,12339633,Drama,Gattaca ,220591,1942,36000000,1997,7.8,17000
Color,Andrew Bergman,95,31,2954405,Biography,Isn't She Great ,1977,2928,36000000,2000,5.3,133
Color,Kirk De Micco,81,16,30105968,Adventure,Space Chimps ,8860,2268,37000000,2008,4.5,279
Color,Chris Rock,95,0,37788228,Comedy,Head of State ,15046,4537,35200000,2003,5.4,638
Color,Todd Phillips,108,480,277313371,Comedy,The Hangover ,583341,17623,35000000,2009,7.8,24000
Color,Wilson Yip,105,25,2126511,Action,Ip Man 3 ,21912,615,36000000,2015,7.2,12000
Color,Jay Roach,95,116,205399422,Action,Austin Powers: The Spy Who Shagged Me ,181225,47203,33000000,1999,6.6,0
Color,Tim Burton,126,13000,251188924,Action,Batman ,269033,2725,35000000,1989,7.6,12000
Color,Roland Joffé,102,596,1068392,Biography,There Be Dragons ,3865,3497,36000000,2011,5.9,2000
Color,Richard Donner,121,503,144731527,Action,Lethal Weapon 3 ,128010,1446,35000000,1992,6.7,0
Color,John Lee Hancock,129,102,255950375,Biography,The Blind Side ,223127,3389,29000000,2009,7.7,38000
Color,Robert Rodriguez,88,0,112692062,Action,Spy Kids ,84325,4499,35000000,2001,5.4,0
Color,Seth Gordon,106,91,117528646,Comedy,Horrible Bosses ,353442,18669,35000000,2011,6.9,31000
Color,Ethan Coen,110,1000,171031347,Adventure,True Grit ,240962,25964,38000000,2010,7.7,36000
Color,David Frankel,109,64,124732962,Comedy,The Devil Wears Prada ,286178,23923,35000000,2006,6.8,0
Color,Robert Wise,143,338,82300000,Adventure,Star Trek: The Motion Picture ,63330,16007,35000000,1979,6.4,0
Color,Seth Gordon,120,91,134455175,Comedy,Identity Thief ,97664,5826,35000000,2013,5.7,17000
Color,Martin Scorsese,128,17000,79100000,Crime,Cape Fear ,127503,24006,35000000,1991,7.3,0
Color,Robert Luketic,123,126,81159365,Crime,21 ,191470,25661,35000000,2008,6.8,0
Color,Judd Apatow,129,0,110008260,Comedy,Trainwreck ,94241,1450,35000000,2015,6.3,25000
Color,Kevin Rodney Sullivan,105,8,67962333,Comedy,Guess Who ,33887,2689,35000000,2005,5.9,919
Color,Anthony Minghella,162,333,78651430,Drama,The English Patient ,142067,15912,27000000,1996,7.4,0
Color,Curtis Hanson,138,161,64604977,Crime,L.A. Confidential ,414219,19129,35000000,1997,8.3,11000
Color,Mike Mitchell,100,31,63939454,Adventure,Sky High ,61321,2968,35000000,2005,6.2,0
Color,Frank Oz,90,0,63826569,Comedy,In & Out ,32416,23504,35000000,1997,6.3,0
Color,Roger Donaldson,108,79,60054449,Action,Species ,61018,1715,35000000,1995,5.8,0
Color,Wes Craven,101,0,26505000,Horror,A Nightmare on Elm Street ,149285,42918,1800000,1984,7.5,10000
Color,Tarsem Singh,109,763,61280963,Horror,The Cell ,79877,2474,33000000,2000,6.3,0
Color,Randall Wallace,132,130,56876365,Action,The Man in the Iron Mask ,125219,29265,35000000,1998,6.4,0
